,Unnamed: 0,Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
72807,99,28.8,6,97.9,223.53884198857332,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,5256,60,1514,525.6,684.7835343295638,525.6,0.0044790983200073,10,468928.4888888889,Normal
72808,100,32.0,6,63.6,224.88118726945183,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18611,66,5858,1861.1,1630.8944001511702,1861.1,0.0075608015060424,10,2659816.544444445,Normal
72809,101,32.0,6,64.0,703.8840034906357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0014982938766479,10,0.0,Normal
72810,102,20.4,6,119.2,49.46941586916677,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,946,60,235,94.6,54.79497138322903,94.6,0.0204883098602294,10,3002.4888888888886,Normal
72811,103,29.6,6,115.5,40.58510303746932,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1142,66,230,114.2,57.99195346482706,114.2,0.0246396780014038,10,3363.0666666666675,Normal
72812,104,28.0,6,70.4,217.5852588112012,0.0,0.1,0.0,0.5,0.7,0.0,0.0,7,1,0,0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1109,66,231,110.9,63.81474925299184,110.9,0.0045959949493408,10,4072.322222222223,Normal
72813,105,23.2,6,103.5,122.36318284589017,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,4477,60,1514,447.7,599.3114660452721,447.7,0.0082437992095947,10,359174.23333333334,Normal
72814,106,32.0,6,80.8,1614.4357197844497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13692,66,1514,1369.2,457.8978051923813,1369.2,0.0006858110427856,10,209670.4,Normal
72815,107,20.0,6,130.8,154.53528557848895,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,771,60,172,77.1,33.955690081176215,77.1,0.0065059185028076,10,1152.9888888888888,Normal
72816,108,29.6,6,64.0,167.58848302260722,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1845,66,583,184.5,211.92254874521177,184.5,0.0062054872512817,10,44911.16666666666,Normal
72817,109,24.0,6,57.6,251.36966762157044,0.1,0.1,0.0,0.2,0.6,0.0,0.0,6,1,1,0,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.1,0.1,0.0,0.9,0.9,6426,60,2866,642.6,1079.8851996598737,642.6,0.0066668033599853,10,1166152.0444444446,Normal
72818,110,32.0,6,80.7,613.4534604808986,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13782,66,2962,1378.2,806.4431921854274,1378.2,0.0017636060714721,10,650350.6222222222,Normal
72819,111,32.0,6,94.8,66.7606404991564,0.0,0.3,0.0,0.2,0.8,0.0,0.0,8,3,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,858,60,156,85.8,37.27912731453532,85.8,0.0160429954528808,10,1389.733333333333,Normal
72820,112,19.6,6,131.2,71.37855803299445,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.1,0.1,0.0,0.9,0.9,1784,60,427,178.4,119.00345466507358,178.4,0.0175141096115112,10,14161.822222222225,Normal
72821,113,20.0,6,98.0,135.3892238763573,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1821,60,962,182.1,285.9675389503734,182.1,0.0090775966644287,10,81777.43333333335,Normal
72822,114,28.8,6,57.2,55.14540028136052,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,11837,60,2471,1183.7,808.2802113128837,1183.7,0.0181544780731201,10,653316.8999999999,Normal
72823,115,32.0,6,130.4,156.39417125300162,0.1,0.0,0.0,0.3,1.0,0.0,0.0,10,0,1,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2134,66,1514,213.4,457.00649156585655,213.4,0.006463885307312,10,208854.9333333333,Normal
72824,116,32.0,6,247.0,3040.452337803552,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23508,1494,4350,2350.8,998.4660234579842,2350.8,0.0003637790679931,10,996934.4,Normal
72825,117,26.4,6,75.1,63.34046126152248,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,11655,60,7306,1165.5,2269.2483949047487,1165.5,0.0158978939056396,10,5149488.277777778,Normal
72826,118,32.0,6,228.7,213.9907348829616,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1328,66,427,132.8,115.54489267043448,132.8,0.0054032802581787,10,13350.622222222222,Normal
72827,119,22.4,6,118.3,53.22349328409819,0.0,0.0,0.0,0.2,0.6,0.0,0.0,6,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1124,60,214,112.4,65.44751926374121,112.4,0.0209010124206542,10,4283.377777777778,Normal
72828,120,32.0,6,213.2,822.1707340978144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2108,66,1514,210.8,457.8978051923814,210.8,0.0012165069580078,10,209670.40000000005,Normal
72829,121,32.0,6,231.0,1857.3660437516603,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0005385160446166,10,0.0,Normal
72830,122,32.0,6,64.0,1933.571823713812,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18047,77,2962,1804.7,913.4802862313634,1804.7,0.0005554914474487,10,834446.2333333335,Normal
72831,123,23.6,6,123.8,123.88840808731226,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,2933,66,1009,293.3,387.25904336331087,293.3,0.0086535930633544,10,149969.56666666668,Normal
72832,124,23.2,6,60.9,104.1069886121067,0.1,0.0,0.0,0.3,0.7,0.0,0.0,7,0,1,0,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.1,0.1,0.0,0.9,0.9,1422,60,441,142.2,131.28493185942298,142.2,0.0096056938171386,10,17235.733333333334,Normal
72833,125,30.4,6,151.0,444.4813700139884,0.0,0.1,0.0,0.6,0.8,0.0,0.0,8,1,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,7333,66,2962,733.3,981.6062856359468,733.3,0.0022500038146972,10,963550.9,Normal
72834,126,32.0,6,231.0,2564.6960988137457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.000702691078186,10,0.0,Normal
72835,127,32.0,6,64.0,2040.825223822499,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24313,1514,4410,2431.3,977.2105482215976,2431.3,0.0004902839660644,10,954940.4555555556,Normal
72836,128,32.0,6,64.0,152.19306871414523,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2692,66,791,269.2,283.46067726504066,269.2,0.0091908931732177,10,80349.95555555553,Normal
72837,129,32.0,6,64.0,2605.643287569112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16588,1514,2962,1658.8,457.8978051923813,1658.8,0.0003942012786865,10,209670.4,Normal
72838,130,32.0,6,114.1,988.2437208425616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20932,66,8754,2093.2,2661.240345736885,2093.2,0.001019811630249,10,7082200.177777778,Normal
72839,131,32.0,6,97.2,1289.9597109026604,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14177,66,2962,1417.7,1086.5852781381989,1417.7,0.0007861137390136,10,1180667.566666667,Normal
72840,132,32.0,6,114.1,253.7235496945133,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7219,66,2962,721.9,984.8831233535616,721.9,0.0046572923660278,10,969994.7666666664,Normal
72841,133,26.4,6,143.6,137.25894703772548,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,6833,60,2962,683.3,1202.4279188375492,683.3,0.0072855949401855,10,1445832.8999999997,Normal
72842,134,24.8,6,184.1,210.93970498745216,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,15353,66,11650,1535.3,3666.84036103746,1535.3,0.0047415971755981,10,13445718.233333332,Normal
72843,135,32.0,6,181.1,65.21755490767735,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,840,66,156,84.0,37.94733192202055,84.0,0.0153333902359008,10,1440.0,Normal
72844,136,16.8,6,63.5,86.37879939287973,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.3,0.1,0.0,0.7,0.7,4277,60,1514,427.7,592.12124321516,427.7,0.0115946054458618,10,350607.56666666665,Normal
72845,137,32.0,6,64.0,1422.6660335119734,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23828,1514,5858,2382.8,1398.9009018988204,2382.8,0.0007132053375244,10,1956923.7333333327,Normal
72846,138,29.6,6,61.3,265.9352392546237,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,10790,60,1514,1079.0,700.4184463590319,1079.0,0.0043219089508056,10,490586.0,Normal
72847,139,14.4,6,94.9,24.60207243066578,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.4,0.0,0.0,0.6,0.6,878,60,230,87.8,58.17559625822497,87.8,0.0447281837463378,10,3384.4,Normal
72848,140,25.6,6,80.9,39.28221957487619,0.0,0.1,0.0,0.4,0.7,0.0,0.0,7,1,0,0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1131,60,230,113.1,57.6434442644319,113.1,0.0317051172256469,10,3322.766666666667,Normal
72849,141,32.0,6,164.2,425.2607245333522,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7900,66,2962,790.0,1023.8906191581208,790.0,0.0023540019989013,10,1048352.0,Normal
72850,142,32.0,6,105.3,10000.72484501669,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13224,66,2858,1322.4,1030.0592431721802,1322.4,0.0001122951507568,10,1061022.0444444446,Normal
72851,143,27.6,6,179.8,87.99103790011623,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,719,66,98,71.9,12.493998559308386,71.9,0.0115890979766845,10,156.10000000000002,Normal
72852,144,28.8,6,124.9,361.0519157434428,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,1.0,1.0,9342,60,2962,934.2,1013.023834314321,934.2,0.0029903888702392,10,1026217.2888888888,Normal
72853,145,32.0,6,215.2,135.593185271393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2108,66,1514,210.8,457.8978051923814,210.8,0.0073930978775024,10,209670.40000000005,Normal
72854,146,29.6,6,200.5,98.10273610545865,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,855,66,230,85.5,51.69837736546692,85.5,0.0102342128753662,10,2672.722222222222,Normal
72855,147,11.6,17,82.7,82.1254740865329,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,689,60,96,68.9,15.234828518890524,68.9,0.0153240919113159,10,232.1,Normal
72856,148,28.8,6,141.6,204.12721742304416,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,5744,60,1514,574.4,688.1503711641325,574.4,0.0049237012863159,10,473550.93333333335,Normal
72857,149,17.6,17,63.2,113.79290324506024,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,820,60,172,82.0,43.45112196480086,82.0,0.0091532945632934,10,1888.0,Normal
72858,150,32.0,6,228.7,782.767668850195,0.0,0.0,0.0,0.7,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22091,77,2922,2209.1,1007.1584284510556,2209.1,0.0025197029113769,10,1014368.1,Normal
72859,151,27.2,6,120.1,104.62324393358875,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1076,66,176,107.6,50.32163219398458,107.6,0.0096001148223876,10,2532.266666666666,Normal
72860,152,28.8,6,107.5,148.57086181856823,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,5460,60,1514,546.0,661.2041204415539,546.0,0.0096406936645507,10,437190.8888888889,Normal
72861,153,32.0,6,62.4,181.58024841009745,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15246,66,4410,1524.6,1353.0528609202393,1524.6,0.0093468904495239,10,1830752.0444444448,Normal
72862,154,18.4,6,69.5,41.300283685010186,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.8,0.8,1462,60,339,146.2,92.2855472011854,146.2,0.0260617971420288,10,8516.62222222222,Normal
72863,155,32.0,6,64.0,2334.8385660209306,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18521,551,2962,1852.1,821.5408896295627,1852.1,0.0006783008575439,10,674929.4333333333,Normal
72864,156,32.0,6,64.0,2253.790435249866,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18036,1514,2962,1803.6,610.5304069231752,1803.6,0.0005956888198852,10,372747.37777777785,Normal
72865,157,29.6,6,51.4,79.38780802186508,0.2,0.1,0.0,0.3,0.9,0.0,0.0,9,1,2,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,1010,60,317,101.0,80.96638534327413,101.0,0.0126736879348754,10,6555.555555555556,Normal
72866,158,32.0,6,232.0,1250.6124396207288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0008395910263061,10,0.0,Normal
72867,159,32.0,6,80.7,305.593693306424,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10160,66,1514,1016.0,672.3892721729975,1016.0,0.0035145044326782,10,452107.3333333333,Normal
72868,160,19.6,6,100.6,49.17408992320769,0.0,0.1,0.0,0.2,0.4,0.0,0.0,4,1,0,0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2540,66,761,254.0,276.4870903154632,254.0,0.025806713104248,10,76445.11111111111,Normal
72869,161,32.0,6,213.9,2550.3490210385503,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0004338979721069,10,0.0,Normal
72870,162,16.8,17,76.4,80.07682541500806,0.1,0.0,0.0,0.2,0.4,0.0,0.0,4,0,1,0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.1,0.0,1.0,1.0,1951,66,390,195.1,118.99435093967932,195.1,0.0177210092544555,10,14159.655555555555,Normal
72871,163,26.4,6,160.2,115.86699190315836,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,3804,60,1514,380.4,599.9968888808229,380.4,0.008641505241394,10,359996.26666666655,Normal
72872,164,32.0,6,97.2,1106.7933291112518,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25276,66,4410,2527.6,1936.6906022617263,2527.6,0.0009087085723876,10,3750770.4888888886,Normal
72873,165,32.0,6,164.8,1296.0182924945154,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5110,66,1514,511.0,692.9083633497289,511.0,0.000856590270996,10,480122.0,Normal
72874,166,32.0,6,231.0,13792.515619861888,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0014142036437988,10,0.0,Normal
72875,167,22.4,6,83.1,1611.5822638899565,0.0,0.0,0.0,0.0,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,11212,66,2962,1121.2,1153.609677875879,1121.2,0.0008069038391113,10,1330815.2888888891,Normal
72876,168,32.0,6,131.0,80.44465755001055,0.1,0.0,0.0,0.5,1.0,0.0,0.0,10,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1528,66,644,152.8,180.9701018891733,152.8,0.0128913879394531,10,32750.177777777782,Normal
72877,169,24.0,6,65.7,123.88840808731226,0.1,0.1,0.0,0.2,0.6,0.0,0.0,6,1,1,0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,827,60,156,82.7,31.531465765697178,82.7,0.0106254816055297,10,994.2333333333332,Normal
72878,170,32.0,6,231.0,2083.2980678488057,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0016494035720825,10,0.0,Normal
72879,171,30.8,6,199.4,240.93979239549404,0.0,0.0,0.1,0.0,0.9,0.0,0.0,9,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,654,60,66,65.4,1.8973665961010275,65.4,0.0043912172317504,10,3.599999999999999,Normal
72880,172,17.6,17,125.8,227.3655908149658,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,786,60,156,78.6,30.78311225331188,78.6,0.0044888973236083,10,947.6,Normal
72881,173,29.6,6,214.3,2378.667271593036,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,654,60,66,65.4,1.8973665961010275,65.4,0.0016515970230102,10,3.599999999999999,Normal
72882,174,32.0,6,61.3,81.93840413374097,0.0,0.0,0.1,0.3,1.0,0.0,0.0,10,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1286,66,595,128.6,166.2669874362049,128.6,0.0122509956359863,10,27644.711111111115,Normal
72883,175,32.0,6,197.0,502.5405573794062,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3726,66,2962,372.6,910.5114801887756,372.6,0.002121090888977,10,829031.1555555554,Normal
72884,176,14.4,17,71.1,108.44103396745452,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.2,0.1,0.0,0.0,0.9,0.9,1586,60,343,158.6,111.16474261203504,158.6,0.012377905845642,10,12357.599999999997,Normal
72885,177,28.8,6,57.6,117.791388989522,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,28166,60,14546,2816.6,4177.667828931458,2816.6,0.0089480876922607,10,17452908.48888888,Normal
72886,178,29.6,6,127.9,213.0829764426765,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,6816,62,2962,681.6,1037.1477126127106,681.6,0.0047106027603149,10,1075675.3777777776,Normal
72887,0,32.0,6,130.8,1190.0760413119965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13692,66,4410,1369.2,1439.9330848650186,1369.2,0.000840401649475,10,2073407.288888889,Normal
72888,1,22.4,6,97.4,581.19417462275,0.0,0.0,0.0,0.0,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,7876,60,2962,787.6,1025.779183515309,787.6,0.0040925979614257,10,1052222.933333333,Normal
72889,2,28.4,6,70.4,381.5188698982144,0.1,0.0,0.0,0.1,0.9,0.0,0.0,9,0,1,0,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,8383,60,1514,838.3,726.8137542268537,838.3,0.0026641130447387,10,528258.2333333333,Normal
